#SampleID	Metaphlan2_Analysis
d__Bacteria;Acidobacteriota;Blastocatellia;Pyrinomonadales;Pyrinomonadaceae;UBA11740;|p__Bacteria;Acidobacteriota;Blastocatellia;Pyrinomonadales;Pyrinomonadaceae;UBA11740;|c__Bacteria;Acidobacteriota;Blastocatellia;Pyrinomonadales;Pyrinomonadaceae;UBA11740;	8
d__Bacteria;Acidobacteriota;Blastocatellia;Pyrinomonadales;Pyrinomonadaceae;UBA11740;|p__Bacteria;Acidobacteriota;Blastocatellia;Pyrinomonadales;Pyrinomonadaceae;UBA11740;|c__Bacteria;Acidobacteriota;Blastocatellia;Pyrinomonadales;Pyrinomonadaceae;UBA11740;|o__Bacteria;Acidobacteriota;Blastocatellia;Pyrinomonadales;Pyrinomonadaceae;UBA11740;	8
d__Bacteria;Acidobacteriota;Blastocatellia;Pyrinomonadales;Pyrinomonadaceae;UBA11740;|p__Bacteria;Acidobacteriota;Blastocatellia;Pyrinomonadales;Pyrinomonadaceae;UBA11740;|c__Bacteria;Acidobacteriota;Blastocatellia;Pyrinomonadales;Pyrinomonadaceae;UBA11740;|o__Bacteria;Acidobacteriota;Blastocatellia;Pyrinomonadales;Pyrinomonadaceae;UBA11740;|f__Bacteria;Acidobacteriota;Blastocatellia;Pyrinomonadales;Pyrinomonadaceae;UBA11740;	8
d__Bacteria;Acidobacteriota;Blastocatellia;Pyrinomonadales;Pyrinomonadaceae;UBA11740;|p__Bacteria;Acidobacteriota;Blastocatellia;Pyrinomonadales;Pyrinomonadaceae;UBA11740;|c__Bacteria;Acidobacteriota;Blastocatellia;Pyrinomonadales;Pyrinomonadaceae;UBA11740;|o__Bacteria;Acidobacteriota;Blastocatellia;Pyrinomonadales;Pyrinomonadaceae;UBA11740;|f__Bacteria;Acidobacteriota;Blastocatellia;Pyrinomonadales;Pyrinomonadaceae;UBA11740;|g__Bacteria;Acidobacteriota;Blastocatellia;Pyrinomonadales;Pyrinomonadaceae;UBA11740;	8
d__Bacteria;Acidobacteriota;Blastocatellia;Pyrinomonadales;Pyrinomonadaceae;UBA11740;|p__Bacteria;Acidobacteriota;Blastocatellia;Pyrinomonadales;Pyrinomonadaceae;UBA11740;|c__Bacteria;Acidobacteriota;Blastocatellia;Pyrinomonadales;Pyrinomonadaceae;UBA11740;|o__Bacteria;Acidobacteriota;Blastocatellia;Pyrinomonadales;Pyrinomonadaceae;UBA11740;|f__Bacteria;Acidobacteriota;Blastocatellia;Pyrinomonadales;Pyrinomonadaceae;UBA11740;|g__Bacteria;Acidobacteriota;Blastocatellia;Pyrinomonadales;Pyrinomonadaceae;UBA11740;|s__Bacteria;Acidobacteriota;Blastocatellia;Pyrinomonadales;Pyrinomonadaceae;UBA11740;	8
d__Bacteria;Acidobacteriota;Blastocatellia;UBA7656;UBA7656;JADGNW01;	1
d__Bacteria;Acidobacteriota;Blastocatellia;UBA7656;UBA7656;JADGNW01;|p__Bacteria;Acidobacteriota;Blastocatellia;UBA7656;UBA7656;JADGNW01;	1
d__Bacteria;Acidobacteriota;Blastocatellia;UBA7656;UBA7656;JADGNW01;|p__Bacteria;Acidobacteriota;Blastocatellia;UBA7656;UBA7656;JADGNW01;|c__Bacteria;Acidobacteriota;Blastocatellia;UBA7656;UBA7656;JADGNW01;	1
d__Bacteria;Acidobacteriota;Blastocatellia;UBA7656;UBA7656;JADGNW01;|p__Bacteria;Acidobacteriota;Blastocatellia;UBA7656;UBA7656;JADGNW01;|c__Bacteria;Acidobacteriota;Blastocatellia;UBA7656;UBA7656;JADGNW01;|o__Bacteria;Acidobacteriota;Blastocatellia;UBA7656;UBA7656;JADGNW01;	1
d__Bacteria;Acidobacteriota;Blastocatellia;UBA7656;UBA7656;JADGNW01;|p__Bacteria;Acidobacteriota;Blastocatellia;UBA7656;UBA7656;JADGNW01;|c__Bacteria;Acidobacteriota;Blastocatellia;UBA7656;UBA7656;JADGNW01;|o__Bacteria;Acidobacteriota;Blastocatellia;UBA7656;UBA7656;JADGNW01;|f__Bacteria;Acidobacteriota;Blastocatellia;UBA7656;UBA7656;JADGNW01;	1
d__Bacteria;Acidobacteriota;Blastocatellia;UBA7656;UBA7656;JADGNW01;|p__Bacteria;Acidobacteriota;Blastocatellia;UBA7656;UBA7656;JADGNW01;|c__Bacteria;Acidobacteriota;Blastocatellia;UBA7656;UBA7656;JADGNW01;|o__Bacteria;Acidobacteriota;Blastocatellia;UBA7656;UBA7656;JADGNW01;|f__Bacteria;Acidobacteriota;Blastocatellia;UBA7656;UBA7656;JADGNW01;|g__Bacteria;Acidobacteriota;Blastocatellia;UBA7656;UBA7656;JADGNW01;	1
d__Bacteria;Acidobacteriota;Blastocatellia;UBA7656;UBA7656;JADGNW01;|p__Bacteria;Acidobacteriota;Blastocatellia;UBA7656;UBA7656;JADGNW01;|c__Bacteria;Acidobacteriota;Blastocatellia;UBA7656;UBA7656;JADGNW01;|o__Bacteria;Acidobacteriota;Blastocatellia;UBA7656;UBA7656;JADGNW01;|f__Bacteria;Acidobacteriota;Blastocatellia;UBA7656;UBA7656;JADGNW01;|g__Bacteria;Acidobacteriota;Blastocatellia;UBA7656;UBA7656;JADGNW01;|s__Bacteria;Acidobacteriota;Blastocatellia;UBA7656;UBA7656;JADGNW01;	1
d__Bacteria;Acidobacteriota;Terriglobia;20CM-2-55-15;20CM-2-55-15;20CM-2-55-15;	1
d__Bacteria;Acidobacteriota;Terriglobia;20CM-2-55-15;20CM-2-55-15;20CM-2-55-15;|p__Bacteria;Acidobacteriota;Terriglobia;20CM-2-55-15;20CM-2-55-15;20CM-2-55-15;	1
d__Bacteria;Acidobacteriota;Terriglobia;20CM-2-55-15;20CM-2-55-15;20CM-2-55-15;|p__Bacteria;Acidobacteriota;Terriglobia;20CM-2-55-15;20CM-2-55-15;20CM-2-55-15;|c__Bacteria;Acidobacteriota;Terriglobia;20CM-2-55-15;20CM-2-55-15;20CM-2-55-15;	1
d__Bacteria;Acidobacteriota;Terriglobia;20CM-2-55-15;20CM-2-55-15;20CM-2-55-15;|p__Bacteria;Acidobacteriota;Terriglobia;20CM-2-55-15;20CM-2-55-15;20CM-2-55-15;|c__Bacteria;Acidobacteriota;Terriglobia;20CM-2-55-15;20CM-2-55-15;20CM-2-55-15;|o__Bacteria;Acidobacteriota;Terriglobia;20CM-2-55-15;20CM-2-55-15;20CM-2-55-15;	1
d__Bacteria;Acidobacteriota;Terriglobia;20CM-2-55-15;20CM-2-55-15;20CM-2-55-15;|p__Bacteria;Acidobacteriota;Terriglobia;20CM-2-55-15;20CM-2-55-15;20CM-2-55-15;|c__Bacteria;Acidobacteriota;Terriglobia;20CM-2-55-15;20CM-2-55-15;20CM-2-55-15;|o__Bacteria;Acidobacteriota;Terriglobia;20CM-2-55-15;20CM-2-55-15;20CM-2-55-15;|f__Bacteria;Acidobacteriota;Terriglobia;20CM-2-55-15;20CM-2-55-15;20CM-2-55-15;	1
d__Bacteria;Acidobacteriota;Terriglobia;20CM-2-55-15;20CM-2-55-15;20CM-2-55-15;|p__Bacteria;Acidobacteriota;Terriglobia;20CM-2-55-15;20CM-2-55-15;20CM-2-55-15;|c__Bacteria;Acidobacteriota;Terriglobia;20CM-2-55-15;20CM-2-55-15;20CM-2-55-15;|o__Bacteria;Acidobacteriota;Terriglobia;20CM-2-55-15;20CM-2-55-15;20CM-2-55-15;|f__Bacteria;Acidobacteriota;Terriglobia;20CM-2-55-15;20CM-2-55-15;20CM-2-55-15;|g__Bacteria;Acidobacteriota;Terriglobia;20CM-2-55-15;20CM-2-55-15;20CM-2-55-15;	1
d__Bacteria;Acidobacteriota;Terriglobia;20CM-2-55-15;20CM-2-55-15;20CM-2-55-15;|p__Bacteria;Acidobacteriota;Terriglobia;20CM-2-55-15;20CM-2-55-15;20CM-2-55-15;|c__Bacteria;Acidobacteriota;Terriglobia;20CM-2-55-15;20CM-2-55-15;20CM-2-55-15;|o__Bacteria;Acidobacteriota;Terriglobia;20CM-2-55-15;20CM-2-55-15;20CM-2-55-15;|f__Bacteria;Acidobacteriota;Terriglobia;20CM-2-55-15;20CM-2-55-15;20CM-2-55-15;|g__Bacteria;Acidobacteriota;Terriglobia;20CM-2-55-15;20CM-2-55-15;20CM-2-55-15;|s__Bacteria;Acidobacteriota;Terriglobia;20CM-2-55-15;20CM-2-55-15;20CM-2-55-15;	1
d__Bacteria;Acidobacteriota;Terriglobia;Acidoferrales;UBA7541;;	2
d__Bacteria;Acidobacteriota;Terriglobia;Acidoferrales;UBA7541;;|p__Bacteria;Acidobacteriota;Terriglobia;Acidoferrales;UBA7541;;	2
d__Bacteria;Acidobacteriota;Terriglobia;Acidoferrales;UBA7541;;|p__Bacteria;Acidobacteriota;Terriglobia;Acidoferrales;UBA7541;;|c__Bacteria;Acidobacteriota;Terriglobia;Acidoferrales;UBA7541;;	2
d__Bacteria;Acidobacteriota;Terriglobia;Acidoferrales;UBA7541;;|p__Bacteria;Acidobacteriota;Terriglobia;Acidoferrales;UBA7541;;|c__Bacteria;Acidobacteriota;Terriglobia;Acidoferrales;UBA7541;;|o__Bacteria;Acidobacteriota;Terriglobia;Acidoferrales;UBA7541;;	2
d__Bacteria;Acidobacteriota;Terriglobia;Acidoferrales;UBA7541;;|p__Bacteria;Acidobacteriota;Terriglobia;Acidoferrales;UBA7541;;|c__Bacteria;Acidobacteriota;Terriglobia;Acidoferrales;UBA7541;;|o__Bacteria;Acidobacteriota;Terriglobia;Acidoferrales;UBA7541;;|f__Bacteria;Acidobacteriota;Terriglobia;Acidoferrales;UBA7541;;	2
d__Bacteria;Acidobacteriota;Terriglobia;Acidoferrales;UBA7541;;|p__Bacteria;Acidobacteriota;Terriglobia;Acidoferrales;UBA7541;;|c__Bacteria;Acidobacteriota;Terriglobia;Acidoferrales;UBA7541;;|o__Bacteria;Acidobacteriota;Terriglobia;Acidoferrales;UBA7541;;|f__Bacteria;Acidobacteriota;Terriglobia;Acidoferrales;UBA7541;;|g__Bacteria;Acidobacteriota;Terriglobia;Acidoferrales;UBA7541;;	2
d__Bacteria;Acidobacteriota;Terriglobia;Acidoferrales;UBA7541;;|p__Bacteria;Acidobacteriota;Terriglobia;Acidoferrales;UBA7541;;|c__Bacteria;Acidobacteriota;Terriglobia;Acidoferrales;UBA7541;;|o__Bacteria;Acidobacteriota;Terriglobia;Acidoferrales;UBA7541;;|f__Bacteria;Acidobacteriota;Terriglobia;Acidoferrales;UBA7541;;|g__Bacteria;Acidobacteriota;Terriglobia;Acidoferrales;UBA7541;;|s__Bacteria;Acidobacteriota;Terriglobia;Acidoferrales;UBA7541;;	2
d__Bacteria;Acidobacteriota;Terriglobia;Acidoferrales;UBA7541;Acidoferrum;	15
d__Bacteria;Acidobacteriota;Terriglobia;Acidoferrales;UBA7541;Acidoferrum;|p__Bacteria;Acidobacteriota;Terriglobia;Acidoferrales;UBA7541;Acidoferrum;	15
d__Bacteria;Acidobacteriota;Terriglobia;Acidoferrales;UBA7541;Acidoferrum;|p__Bacteria;Acidobacteriota;Terriglobia;Acidoferrales;UBA7541;Acidoferrum;|c__Bacteria;Acidobacteriota;Terriglobia;Acidoferrales;UBA7541;Acidoferrum;	15
d__Bacteria;Acidobacteriota;Terriglobia;Acidoferrales;UBA7541;Acidoferrum;|p__Bacteria;Acidobacteriota;Terriglobia;Acidoferrales;UBA7541;Acidoferrum;|c__Bacteria;Acidobacteriota;Terriglobia;Acidoferrales;UBA7541;Acidoferrum;|o__Bacteria;Acidobacteriota;Terriglobia;Acidoferrales;UBA7541;Acidoferrum;	15
d__Bacteria;Acidobacteriota;Terriglobia;Acidoferrales;UBA7541;Acidoferrum;|p__Bacteria;Acidobacteriota;Terriglobia;Acidoferrales;UBA7541;Acidoferrum;|c__Bacteria;Acidobacteriota;Terriglobia;Acidoferrales;UBA7541;Acidoferrum;|o__Bacteria;Acidobacteriota;Terriglobia;Acidoferrales;UBA7541;Acidoferrum;|f__Bacteria;Acidobacteriota;Terriglobia;Acidoferrales;UBA7541;Acidoferrum;	15
d__Bacteria;Acidobacteriota;Terriglobia;Acidoferrales;UBA7541;Acidoferrum;|p__Bacteria;Acidobacteriota;Terriglobia;Acidoferrales;UBA7541;Acidoferrum;|c__Bacteria;Acidobacteriota;Terriglobia;Acidoferrales;UBA7541;Acidoferrum;|o__Bacteria;Acidobacteriota;Terriglobia;Acidoferrales;UBA7541;Acidoferrum;|f__Bacteria;Acidobacteriota;Terriglobia;Acidoferrales;UBA7541;Acidoferrum;|g__Bacteria;Acidobacteriota;Terriglobia;Acidoferrales;UBA7541;Acidoferrum;	15
d__Bacteria;Acidobacteriota;Terriglobia;Acidoferrales;UBA7541;Acidoferrum;|p__Bacteria;Acidobacteriota;Terriglobia;Acidoferrales;UBA7541;Acidoferrum;|c__Bacteria;Acidobacteriota;Terriglobia;Acidoferrales;UBA7541;Acidoferrum;|o__Bacteria;Acidobacteriota;Terriglobia;Acidoferrales;UBA7541;Acidoferrum;|f__Bacteria;Acidobacteriota;Terriglobia;Acidoferrales;UBA7541;Acidoferrum;|g__Bacteria;Acidobacteriota;Terriglobia;Acidoferrales;UBA7541;Acidoferrum;|s__Bacteria;Acidobacteriota;Terriglobia;Acidoferrales;UBA7541;Acidoferrum;	15
d__Bacteria;Acidobacteriota;Terriglobia;Acidoferrales;UBA7541;Palsa-295;	9
d__Bacteria;Acidobacteriota;Terriglobia;Acidoferrales;UBA7541;Palsa-295;|p__Bacteria;Acidobacteriota;Terriglobia;Acidoferrales;UBA7541;Palsa-295;	9
d__Bacteria;Acidobacteriota;Terriglobia;Acidoferrales;UBA7541;Palsa-295;|p__Bacteria;Acidobacteriota;Terriglobia;Acidoferrales;UBA7541;Palsa-295;|c__Bacteria;Acidobacteriota;Terriglobia;Acidoferrales;UBA7541;Palsa-295;	9
d__Bacteria;Acidobacteriota;Terriglobia;Acidoferrales;UBA7541;Palsa-295;|p__Bacteria;Acidobacteriota;Terriglobia;Acidoferrales;UBA7541;Palsa-295;|c__Bacteria;Acidobacteriota;Terriglobia;Acidoferrales;UBA7541;Palsa-295;|o__Bacteria;Acidobacteriota;Terriglobia;Acidoferrales;UBA7541;Palsa-295;	9
d__Bacteria;Acidobacteriota;Terriglobia;Acidoferrales;UBA7541;Palsa-295;|p__Bacteria;Acidobacteriota;Terriglobia;Acidoferrales;UBA7541;Palsa-295;|c__Bacteria;Acidobacteriota;Terriglobia;Acidoferrales;UBA7541;Palsa-295;|o__Bacteria;Acidobacteriota;Terriglobia;Acidoferrales;UBA7541;Palsa-295;|f__Bacteria;Acidobacteriota;Terriglobia;Acidoferrales;UBA7541;Palsa-295;	9
d__Bacteria;Acidobacteriota;Terriglobia;Acidoferrales;UBA7541;Palsa-295;|p__Bacteria;Acidobacteriota;Terriglobia;Acidoferrales;UBA7541;Palsa-295;|c__Bacteria;Acidobacteriota;Terriglobia;Acidoferrales;UBA7541;Palsa-295;|o__Bacteria;Acidobacteriota;Terriglobia;Acidoferrales;UBA7541;Palsa-295;|f__Bacteria;Acidobacteriota;Terriglobia;Acidoferrales;UBA7541;Palsa-295;|g__Bacteria;Acidobacteriota;Terriglobia;Acidoferrales;UBA7541;Palsa-295;	9
d__Bacteria;Acidobacteriota;Terriglobia;Acidoferrales;UBA7541;Palsa-295;|p__Bacteria;Acidobacteriota;Terriglobia;Acidoferrales;UBA7541;Palsa-295;|c__Bacteria;Acidobacteriota;Terriglobia;Acidoferrales;UBA7541;Palsa-295;|o__Bacteria;Acidobacteriota;Terriglobia;Acidoferrales;UBA7541;Palsa-295;|f__Bacteria;Acidobacteriota;Terriglobia;Acidoferrales;UBA7541;Palsa-295;|g__Bacteria;Acidobacteriota;Terriglobia;Acidoferrales;UBA7541;Palsa-295;|s__Bacteria;Acidobacteriota;Terriglobia;Acidoferrales;UBA7541;Palsa-295;	9
d__Bacteria;Acidobacteriota;Terriglobia;Acidoferrales;UBA7541;Palsa-360;	1
d__Bacteria;Acidobacteriota;Terriglobia;Acidoferrales;UBA7541;Palsa-360;|p__Bacteria;Acidobacteriota;Terriglobia;Acidoferrales;UBA7541;Palsa-360;	1
d__Bacteria;Acidobacteriota;Terriglobia;Acidoferrales;UBA7541;Palsa-360;|p__Bacteria;Acidobacteriota;Terriglobia;Acidoferrales;UBA7541;Palsa-360;|c__Bacteria;Acidobacteriota;Terriglobia;Acidoferrales;UBA7541;Palsa-360;	1
d__Bacteria;Acidobacteriota;Terriglobia;Acidoferrales;UBA7541;Palsa-360;|p__Bacteria;Acidobacteriota;Terriglobia;Acidoferrales;UBA7541;Palsa-360;|c__Bacteria;Acidobacteriota;Terriglobia;Acidoferrales;UBA7541;Palsa-360;|o__Bacteria;Acidobacteriota;Terriglobia;Acidoferrales;UBA7541;Palsa-360;	1
d__Bacteria;Acidobacteriota;Terriglobia;Acidoferrales;UBA7541;Palsa-360;|p__Bacteria;Acidobacteriota;Terriglobia;Acidoferrales;UBA7541;Palsa-360;|c__Bacteria;Acidobacteriota;Terriglobia;Acidoferrales;UBA7541;Palsa-360;|o__Bacteria;Acidobacteriota;Terriglobia;Acidoferrales;UBA7541;Palsa-360;|f__Bacteria;Acidobacteriota;Terriglobia;Acidoferrales;UBA7541;Palsa-360;	1
d__Bacteria;Acidobacteriota;Terriglobia;Acidoferrales;UBA7541;Palsa-360;|p__Bacteria;Acidobacteriota;Terriglobia;Acidoferrales;UBA7541;Palsa-360;|c__Bacteria;Acidobacteriota;Terriglobia;Acidoferrales;UBA7541;Palsa-360;|o__Bacteria;Acidobacteriota;Terriglobia;Acidoferrales;UBA7541;Palsa-360;|f__Bacteria;Acidobacteriota;Terriglobia;Acidoferrales;UBA7541;Palsa-360;|g__Bacteria;Acidobacteriota;Terriglobia;Acidoferrales;UBA7541;Palsa-360;	1
d__Bacteria;Acidobacteriota;Terriglobia;Acidoferrales;UBA7541;Palsa-360;|p__Bacteria;Acidobacteriota;Terriglobia;Acidoferrales;UBA7541;Palsa-360;|c__Bacteria;Acidobacteriota;Terriglobia;Acidoferrales;UBA7541;Palsa-360;|o__Bacteria;Acidobacteriota;Terriglobia;Acidoferrales;UBA7541;Palsa-360;|f__Bacteria;Acidobacteriota;Terriglobia;Acidoferrales;UBA7541;Palsa-360;|g__Bacteria;Acidobacteriota;Terriglobia;Acidoferrales;UBA7541;Palsa-360;|s__Bacteria;Acidobacteriota;Terriglobia;Acidoferrales;UBA7541;Palsa-360;	1
d__Bacteria;Acidobacteriota;Terriglobia;Bryobacterales;Bryobacteraceae;;	1
d__Bacteria;Acidobacteriota;Terriglobia;Bryobacterales;Bryobacteraceae;;|p__Bacteria;Acidobacteriota;Terriglobia;Bryobacterales;Bryobacteraceae;;	1
d__Bacteria;Acidobacteriota;Terriglobia;Bryobacterales;Bryobacteraceae;;|p__Bacteria;Acidobacteriota;Terriglobia;Bryobacterales;Bryobacteraceae;;|c__Bacteria;Acidobacteriota;Terriglobia;Bryobacterales;Bryobacteraceae;;	1
d__Bacteria;Acidobacteriota;Terriglobia;Bryobacterales;Bryobacteraceae;;|p__Bacteria;Acidobacteriota;Terriglobia;Bryobacterales;Bryobacteraceae;;|c__Bacteria;Acidobacteriota;Terriglobia;Bryobacterales;Bryobacteraceae;;|o__Bacteria;Acidobacteriota;Terriglobia;Bryobacterales;Bryobacteraceae;;	1
d__Bacteria;Acidobacteriota;Terriglobia;Bryobacterales;Bryobacteraceae;;|p__Bacteria;Acidobacteriota;Terriglobia;Bryobacterales;Bryobacteraceae;;|c__Bacteria;Acidobacteriota;Terriglobia;Bryobacterales;Bryobacteraceae;;|o__Bacteria;Acidobacteriota;Terriglobia;Bryobacterales;Bryobacteraceae;;|f__Bacteria;Acidobacteriota;Terriglobia;Bryobacterales;Bryobacteraceae;;	1
d__Bacteria;Acidobacteriota;Terriglobia;Bryobacterales;Bryobacteraceae;;|p__Bacteria;Acidobacteriota;Terriglobia;Bryobacterales;Bryobacteraceae;;|c__Bacteria;Acidobacteriota;Terriglobia;Bryobacterales;Bryobacteraceae;;|o__Bacteria;Acidobacteriota;Terriglobia;Bryobacterales;Bryobacteraceae;;|f__Bacteria;Acidobacteriota;Terriglobia;Bryobacterales;Bryobacteraceae;;|g__Bacteria;Acidobacteriota;Terriglobia;Bryobacterales;Bryobacteraceae;;	1
d__Bacteria;Acidobacteriota;Terriglobia;Bryobacterales;Bryobacteraceae;;|p__Bacteria;Acidobacteriota;Terriglobia;Bryobacterales;Bryobacteraceae;;|c__Bacteria;Acidobacteriota;Terriglobia;Bryobacterales;Bryobacteraceae;;|o__Bacteria;Acidobacteriota;Terriglobia;Bryobacterales;Bryobacteraceae;;|f__Bacteria;Acidobacteriota;Terriglobia;Bryobacterales;Bryobacteraceae;;|g__Bacteria;Acidobacteriota;Terriglobia;Bryobacterales;Bryobacteraceae;;|s__Bacteria;Acidobacteriota;Terriglobia;Bryobacterales;Bryobacteraceae;;	1
d__Bacteria;Acidobacteriota;Terriglobia;Bryobacterales;Bryobacteraceae;Bog-105;	1
d__Bacteria;Acidobacteriota;Terriglobia;Bryobacterales;Bryobacteraceae;Bog-105;|p__Bacteria;Acidobacteriota;Terriglobia;Bryobacterales;Bryobacteraceae;Bog-105;	1
d__Bacteria;Acidobacteriota;Terriglobia;Bryobacterales;Bryobacteraceae;Bog-105;|p__Bacteria;Acidobacteriota;Terriglobia;Bryobacterales;Bryobacteraceae;Bog-105;|c__Bacteria;Acidobacteriota;Terriglobia;Bryobacterales;Bryobacteraceae;Bog-105;	1
d__Bacteria;Acidobacteriota;Terriglobia;Bryobacterales;Bryobacteraceae;Bog-105;|p__Bacteria;Acidobacteriota;Terriglobia;Bryobacterales;Bryobacteraceae;Bog-105;|c__Bacteria;Acidobacteriota;Terriglobia;Bryobacterales;Bryobacteraceae;Bog-105;|o__Bacteria;Acidobacteriota;Terriglobia;Bryobacterales;Bryobacteraceae;Bog-105;	1
d__Bacteria;Acidobacteriota;Terriglobia;Bryobacterales;Bryobacteraceae;Bog-105;|p__Bacteria;Acidobacteriota;Terriglobia;Bryobacterales;Bryobacteraceae;Bog-105;|c__Bacteria;Acidobacteriota;Terriglobia;Bryobacterales;Bryobacteraceae;Bog-105;|o__Bacteria;Acidobacteriota;Terriglobia;Bryobacterales;Bryobacteraceae;Bog-105;|f__Bacteria;Acidobacteriota;Terriglobia;Bryobacterales;Bryobacteraceae;Bog-105;	1
d__Bacteria;Acidobacteriota;Terriglobia;Bryobacterales;Bryobacteraceae;Bog-105;|p__Bacteria;Acidobacteriota;Terriglobia;Bryobacterales;Bryobacteraceae;Bog-105;|c__Bacteria;Acidobacteriota;Terriglobia;Bryobacterales;Bryobacteraceae;Bog-105;|o__Bacteria;Acidobacteriota;Terriglobia;Bryobacterales;Bryobacteraceae;Bog-105;|f__Bacteria;Acidobacteriota;Terriglobia;Bryobacterales;Bryobacteraceae;Bog-105;|g__Bacteria;Acidobacteriota;Terriglobia;Bryobacterales;Bryobacteraceae;Bog-105;	1
d__Bacteria;Acidobacteriota;Terriglobia;Bryobacterales;Bryobacteraceae;Bog-105;|p__Bacteria;Acidobacteriota;Terriglobia;Bryobacterales;Bryobacteraceae;Bog-105;|c__Bacteria;Acidobacteriota;Terriglobia;Bryobacterales;Bryobacteraceae;Bog-105;|o__Bacteria;Acidobacteriota;Terriglobia;Bryobacterales;Bryobacteraceae;Bog-105;|f__Bacteria;Acidobacteriota;Terriglobia;Bryobacterales;Bryobacteraceae;Bog-105;|g__Bacteria;Acidobacteriota;Terriglobia;Bryobacterales;Bryobacteraceae;Bog-105;|s__Bacteria;Acidobacteriota;Terriglobia;Bryobacterales;Bryobacteraceae;Bog-105;	1
d__Bacteria;Acidobacteriota;Terriglobia;Bryobacterales;Bryobacteraceae;CAIVVT01;	1
d__Bacteria;Acidobacteriota;Terriglobia;Bryobacterales;Bryobacteraceae;CAIVVT01;|p__Bacteria;Acidobacteriota;Terriglobia;Bryobacterales;Bryobacteraceae;CAIVVT01;	1
d__Bacteria;Acidobacteriota;Terriglobia;Bryobacterales;Bryobacteraceae;CAIVVT01;|p__Bacteria;Acidobacteriota;Terriglobia;Bryobacterales;Bryobacteraceae;CAIVVT01;|c__Bacteria;Acidobacteriota;Terriglobia;Bryobacterales;Bryobacteraceae;CAIVVT01;	1
d__Bacteria;Acidobacteriota;Terriglobia;Bryobacterales;Bryobacteraceae;CAIVVT01;|p__Bacteria;Acidobacteriota;Terriglobia;Bryobacterales;Bryobacteraceae;CAIVVT01;|c__Bacteria;Acidobacteriota;Terriglobia;Bryobacterales;Bryobacteraceae;CAIVVT01;|o__Bacteria;Acidobacteriota;Terriglobia;Bryobacterales;Bryobacteraceae;CAIVVT01;	1
d__Bacteria;Acidobacteriota;Terriglobia;Bryobacterales;Bryobacteraceae;CAIVVT01;|p__Bacteria;Acidobacteriota;Terriglobia;Bryobacterales;Bryobacteraceae;CAIVVT01;|c__Bacteria;Acidobacteriota;Terriglobia;Bryobacterales;Bryobacteraceae;CAIVVT01;|o__Bacteria;Acidobacteriota;Terriglobia;Bryobacterales;Bryobacteraceae;CAIVVT01;|f__Bacteria;Acidobacteriota;Terriglobia;Bryobacterales;Bryobacteraceae;CAIVVT01;	1
d__Bacteria;Acidobacteriota;Terriglobia;Bryobacterales;Bryobacteraceae;CAIVVT01;|p__Bacteria;Acidobacteriota;Terriglobia;Bryobacterales;Bryobacteraceae;CAIVVT01;|c__Bacteria;Acidobacteriota;Terriglobia;Bryobacterales;Bryobacteraceae;CAIVVT01;|o__Bacteria;Acidobacteriota;Terriglobia;Bryobacterales;Bryobacteraceae;CAIVVT01;|f__Bacteria;Acidobacteriota;Terriglobia;Bryobacterales;Bryobacteraceae;CAIVVT01;|g__Bacteria;Acidobacteriota;Terriglobia;Bryobacterales;Bryobacteraceae;CAIVVT01;	1
d__Bacteria;Acidobacteriota;Terriglobia;Bryobacterales;Bryobacteraceae;CAIVVT01;|p__Bacteria;Acidobacteriota;Terriglobia;Bryobacterales;Bryobacteraceae;CAIVVT01;|c__Bacteria;Acidobacteriota;Terriglobia;Bryobacterales;Bryobacteraceae;CAIVVT01;|o__Bacteria;Acidobacteriota;Terriglobia;Bryobacterales;Bryobacteraceae;CAIVVT01;|f__Bacteria;Acidobacteriota;Terriglobia;Bryobacterales;Bryobacteraceae;CAIVVT01;|g__Bacteria;Acidobacteriota;Terriglobia;Bryobacterales;Bryobacteraceae;CAIVVT01;|s__Bacteria;Acidobacteriota;Terriglobia;Bryobacterales;Bryobacteraceae;CAIVVT01;	1
d__Bacteria;Acidobacteriota;Terriglobia;Bryobacterales;Bryobacteraceae;Palsa-187;	1
d__Bacteria;Acidobacteriota;Terriglobia;Bryobacterales;Bryobacteraceae;Palsa-187;|p__Bacteria;Acidobacteriota;Terriglobia;Bryobacterales;Bryobacteraceae;Palsa-187;	1
d__Bacteria;Acidobacteriota;Terriglobia;Bryobacterales;Bryobacteraceae;Palsa-187;|p__Bacteria;Acidobacteriota;Terriglobia;Bryobacterales;Bryobacteraceae;Palsa-187;|c__Bacteria;Acidobacteriota;Terriglobia;Bryobacterales;Bryobacteraceae;Palsa-187;	1
d__Bacteria;Acidobacteriota;Terriglobia;Bryobacterales;Bryobacteraceae;Palsa-187;|p__Bacteria;Acidobacteriota;Terriglobia;Bryobacterales;Bryobacteraceae;Palsa-187;|c__Bacteria;Acidobacteriota;Terriglobia;Bryobacterales;Bryobacteraceae;Palsa-187;|o__Bacteria;Acidobacteriota;Terriglobia;Bryobacterales;Bryobacteraceae;Palsa-187;	1
